year,month,day,statefips,death_count,new_death_count,death_rate,new_death_rate
2020,5,25,31,155,2,8.01,.17
2020,5,25,32,396,2,12.9,.148
2020,5,25,33,210,1,15.4,.399
2020,5,25,34,11144,11,125,1.14
2020,5,25,35,320,3,15.3,.341
2020,5,25,36,29138,92,150,.614
2020,5,25,37,780,9,7.44,.131
2020,5,25,38,54,1,7.09,.187
2020,5,25,39,1987,18,17,.403
2020,5,25,40,313,2,7.91,.0903
2020,5,25,41,148,0,3.51,.0339
2020,5,25,42,5159,14,40.3,.668
2020,5,25,44,608,0,57.4,1.38
2020,5,25,45,440,5,8.55,.136
2020,5,25,46,50,0,5.65,.0969
2020,5,25,47,334,2,4.89,.0795
2020,5,25,48,1536,3,5.3,.0857
2020,5,25,49,98,1,3.06,.0802
2020,5,25,50,54,0,8.65,0
2020,5,25,51,1207,37,14.1,.323
2020,5,25,53,1076,7,14.1,.105
2020,5,25,54,73,1,4.07,.0399
2020,5,25,55,514,4,8.83,.135
2020,5,25,56,12,0,2.07,.0494
2020,5,26,1,580,14,11.8,.221
2020,5,26,2,8,0,1.09,0
2020,5,26,4,807,1,11.1,.202
2020,5,26,5,119,2,3.94,.0805
2020,5,26,6,3859,51,9.77,.158
2020,5,26,8,1352,19,23.5,.236
2020,5,26,9,3769,27,106,1.19
2020,5,26,10,335,3,34.4,.455
2020,5,26,11,440,0,62.3,.81
2020,5,26,12,2258,7,10.5,.138
2020,5,26,13,1867,47,17.6,.292
2020,5,26,15,17,0,1.2,0
2020,5,26,16,81,2,4.53,.032
2020,5,26,17,4960,48,39.1,.632
2020,5,26,18,2004,20,29.8,.382
2020,5,26,19,480,20,15.2,.512
2020,5,26,20,204,3,7,.0539
2020,5,26,21,407,4,9.11,.122
2020,5,26,22,2701,11,58.1,.369
2020,5,26,23,79,1,5.88,.0638
2020,5,26,24,2333,31,38.6,.595
2020,5,26,25,6473,57,93.9,1.11
2020,5,26,26,5266,26,52.7,.356
2020,5,26,27,908,18,16.1,.382
2020,5,26,28,652,17,21.9,.47
2020,5,26,29,698,4,11.4,.156
2020,5,26,30,17,1,1.59,.0134
2020,5,26,31,160,5,8.27,.177
2020,5,26,32,396,0,12.9,.107
2020,5,26,33,214,4,15.7,.336
2020,5,26,34,11191,47,126,.973
2020,5,26,35,325,5,15.5,.334
2020,5,26,36,29241,103,150,.59
2020,5,26,37,789,9,7.52,.106
2020,5,26,38,54,0,7.09,.169
2020,5,26,39,2002,15,17.1,.345
2020,5,26,40,318,5,8.04,.0866
2020,5,26,41,148,0,3.51,.0271
2020,5,26,42,5175,16,40.4,.558
2020,5,26,44,634,26,59.8,1.38
2020,5,26,45,446,6,8.66,.13
2020,5,26,46,50,0,5.65,.0646
2020,5,26,47,339,5,4.96,.0795
2020,5,26,48,1552,16,5.35,.0724
2020,5,26,49,101,3,3.15,.0579
2020,5,26,50,54,0,8.65,0
2020,5,26,51,1235,28,14.5,.325
2020,5,26,53,1091,15,14.3,.0919
2020,5,26,54,74,1,4.13,.0478
2020,5,26,55,517,3,8.88,.123
2020,5,26,56,13,1,2.25,.0741
2020,5,27,1,583,3,11.9,.178
2020,5,27,2,8,0,1.09,0
2020,5,27,4,831,24,11.4,.165
2020,5,27,5,120,1,3.98,.0615
2020,5,27,6,3961,102,10,.162
2020,5,27,8,1393,41,24.2,.233
2020,5,27,9,3803,34,107,1.1
2020,5,27,10,344,9,35.3,.499
2020,5,27,11,445,5,63.1,.769
2020,5,27,12,2318,60,10.8,.148
2020,5,27,13,1904,37,17.9,.312
2020,5,27,15,17,0,1.2,0
2020,5,27,16,82,1,4.59,.04
2020,5,27,17,5118,158,40.4,.644
2020,5,27,18,2030,26,30.2,.352
2020,5,27,19,496,16,15.7,.435
2020,5,27,20,207,3,7.11,.049
2020,5,27,21,420,13,9.4,.125
2020,5,27,22,2722,21,58.6,.35
2020,5,27,23,81,2,6.03,.085
2020,5,27,24,2392,59,39.6,.636
2020,5,27,25,6547,74,95,.997
2020,5,27,26,5334,68,53.4,.392
2020,5,27,27,942,34,16.7,.395
2020,5,27,28,670,18,22.5,.48
2020,5,27,29,705,7,11.5,.144
2020,5,27,30,17,0,1.59,.0134
2020,5,27,31,168,8,8.68,.199
2020,5,27,32,402,6,13.1,.111
2020,5,27,33,223,9,16.4,.347
2020,5,27,34,11339,148,128,.952
2020,5,27,35,329,4,15.7,.313
2020,5,27,36,29339,98,151,.587
2020,5,27,37,827,38,7.89,.144
2020,5,27,38,59,5,7.74,.187
2020,5,27,39,2044,42,17.5,.321
2020,5,27,40,322,4,8.14,.083
2020,5,27,41,148,0,3.51,.0135
2020,5,27,42,5290,115,41.3,.553
2020,5,27,44,655,21,61.8,1.58
2020,5,27,45,466,20,9.05,.164
2020,5,27,46,54,4,6.1,.129
2020,5,27,47,353,14,5.17,.092
2020,5,27,48,1598,46,5.51,.0764
2020,5,27,49,105,4,3.28,.0668
2020,5,27,50,54,0,8.65,0
2020,5,27,51,1280,45,15,.345
2020,5,27,53,1106,15,14.5,.114
2020,5,27,54,74,0,4.13,.0399
2020,5,27,55,539,22,9.26,.142
2020,5,27,56,14,1,2.42,.0741
2020,5,28,1,591,8,12.1,.181
2020,5,28,2,8,0,1.09,0
2020,5,28,4,857,26,11.8,.184
2020,5,28,5,125,5,4.14,.071
2020,5,28,6,4042,81,10.2,.151
2020,5,28,8,1422,29,24.7,.278
2020,5,28,9,3826,23,107,.978
2020,5,28,10,345,1,35.4,.411
2020,5,28,11,453,8,64.2,.83
2020,5,28,12,2363,45,11,.146
2020,5,28,13,1942,38,18.3,.26
2020,5,28,15,17,0,1.2,0
2020,5,28,16,82,0,4.59,.04
2020,5,28,17,5225,107,41.2,.666
2020,5,28,18,2068,38,30.7,.329
2020,5,28,19,510,14,16.2,.435
2020,5,28,20,209,2,7.17,.049
2020,5,28,21,424,4,9.49,.0991
2020,5,28,22,2740,18,58.9,.341
2020,5,28,23,84,3,6.25,.117
2020,5,28,24,2428,36,40.2,.636
2020,5,28,25,6640,93,96.3,1.02
2020,5,28,26,5372,38,53.8,.348
2020,5,28,27,977,35,17.3,.403
2020,5,28,28,693,23,23.3,.542
2020,5,28,29,715,10,11.6,.105
2020,5,28,30,17,0,1.59,.0134
2020,5,28,31,170,2,8.79,.162
2020,5,28,32,410,8,13.3,.135
2020,5,28,33,232,9,17.1,.347
2020,5,28,34,11401,62,128,.897
2020,5,28,35,335,6,16,.279
2020,5,28,36,29438,99,151,.569
2020,5,28,37,859,32,8.19,.17
2020,5,28,38,60,1,7.87,.169
2020,5,28,39,2098,54,17.9,.32
2020,5,28,40,326,4,8.24,.0794
2020,5,28,41,151,3,3.58,.0203
2020,5,28,42,5397,107,42.2,.569
2020,5,28,44,677,22,63.9,1.63
2020,5,28,45,470,4,9.13,.15
2020,5,28,46,54,0,6.1,.113
2020,5,28,47,352,-1,5.15,.0816
2020,5,28,48,1618,20,5.58,.068
2020,5,28,49,106,1,3.31,.0624
2020,5,28,50,55,1,8.81,.0229
2020,5,28,51,1337,57,15.7,.398
2020,5,28,53,1116,10,14.7,.116
2020,5,28,54,74,0,4.13,.0239
2020,5,28,55,550,11,9.45,.155
2020,5,28,56,15,1,2.59,.0741
2020,5,29,1,610,19,12.4,.201
2020,5,29,2,8,0,1.09,0
2020,5,29,4,885,28,12.2,.216
2020,5,29,5,132,7,4.37,.0899
2020,5,29,6,4144,102,10.5,.164
2020,5,29,8,1437,15,25,.28
2020,5,29,9,3868,42,108,.926
2020,5,29,10,356,11,36.6,.499
2020,5,29,11,460,7,65.2,.85
2020,5,29,12,2412,49,11.2,.148
2020,5,29,13,1953,11,18.4,.234
2020,5,29,15,17,0,1.2,0
2020,5,29,16,82,0,4.59,.024
2020,5,29,17,5308,83,41.9,.64
2020,5,29,18,2110,42,31.3,.359
2020,5,29,19,525,15,16.6,.38
2020,5,29,20,209,0,7.17,.0441
2020,5,29,21,434,10,9.71,.115
2020,5,29,22,2766,26,59.5,.298
2020,5,29,23,85,1,6.32,.106
2020,5,29,24,2466,38,40.8,.612
2020,5,29,25,6718,78,97.5,1.02
2020,5,29,26,5406,34,54.1,.355
2020,5,29,27,1006,29,17.8,.393
2020,5,29,28,710,17,23.9,.547
2020,5,29,29,740,25,12.1,.14
2020,5,29,30,17,0,1.59,.0134
2020,5,29,31,177,7,9.15,.207
2020,5,29,32,415,5,13.5,.13
2020,5,29,33,238,6,17.5,.357
2020,5,29,34,11531,130,130,.878
2020,5,29,35,344,9,16.4,.286
2020,5,29,36,29535,97,152,.538
2020,5,29,37,888,29,8.47,.183
2020,5,29,38,62,2,8.14,.187
2020,5,29,39,2131,33,18.2,.317
2020,5,29,40,329,3,8.31,.0794
2020,5,29,41,151,0,3.58,.0135
2020,5,29,42,5467,70,42.7,.485
2020,5,29,44,693,16,65.4,1.54
2020,5,29,45,483,13,9.38,.178
2020,5,29,46,59,5,6.67,.145
2020,5,29,47,356,4,5.21,.0858
2020,5,29,48,1645,27,5.67,.0724
2020,5,29,49,107,1,3.34,.0624
2020,5,29,50,55,0,8.81,.0229
2020,5,29,51,1357,20,15.9,.37
2020,5,29,53,1120,4,14.7,.111
2020,5,29,54,74,0,4.13,.0159
2020,5,29,55,569,19,9.77,.179
2020,5,29,56,15,0,2.59,.0741
2020,5,30,1,618,8,12.6,.201
2020,5,30,2,8,0,1.09,0
2020,5,30,4,903,18,12.4,.204
2020,5,30,5,133,1,4.41,.0852
2020,5,30,6,4214,70,10.7,.161
2020,5,30,8,1443,6,25.1,.288
2020,5,30,9,3912,44,110,.95
2020,5,30,10,361,5,37.1,.543
2020,5,30,11,462,2,65.5,.708
2020,5,30,12,2446,34,11.4,.142
2020,5,30,13,1973,20,18.6,.241
2020,5,30,15,17,0,1.2,0
2020,5,30,16,82,0,4.59,.024
2020,5,30,17,5368,60,42.4,.621
2020,5,30,18,2125,15,31.6,.342
2020,5,30,19,531,6,16.8,.385
2020,5,30,20,209,0,7.17,.0441
2020,5,30,21,441,7,9.87,.134
2020,5,30,22,2785,19,59.9,.313
2020,5,30,23,89,4,6.62,.128
2020,5,30,24,2509,43,41.5,.629
2020,5,30,25,6768,50,98.2,.962
2020,5,30,26,5463,57,54.7,.343
2020,5,30,27,1036,30,18.4,.443
2020,5,30,28,723,13,24.3,.514
2020,5,30,29,782,42,12.7,.226
2020,5,30,30,17,0,1.59,.0134
2020,5,30,31,177,0,9.15,.199
2020,5,30,32,417,2,13.5,.116
2020,5,30,33,242,4,17.8,.357
2020,5,30,34,11634,103,131,.889
2020,5,30,35,351,7,16.7,.293
2020,5,30,36,29612,77,152,.523
2020,5,30,37,903,15,8.61,.191
2020,5,30,38,63,1,8.27,.206
2020,5,30,39,2149,18,18.4,.236
2020,5,30,40,334,5,8.44,.083
2020,5,30,41,153,2,3.63,.0203
2020,5,30,42,5537,70,43.3,.464
2020,5,30,44,711,18,67.1,1.54
2020,5,30,45,487,4,9.46,.172
2020,5,30,46,62,3,7.01,.194
2020,5,30,47,360,4,5.27,.0732
2020,5,30,48,1676,31,5.78,.0759
2020,5,30,49,112,5,3.49,.0668
2020,5,30,50,55,0,8.81,.0229
2020,5,30,51,1369,12,16,.353
2020,5,30,53,1126,6,14.8,.12
2020,5,30,54,75,1,4.18,.0239
2020,5,30,55,588,19,10.1,.199
2020,5,30,56,16,1,2.76,.0987
2020,5,31,1,630,12,12.8,.23
2020,5,31,2,8,0,1.09,0
2020,5,31,4,906,3,12.4,.208
2020,5,31,5,133,0,4.41,.0805
2020,5,31,6,4242,28,10.7,.163
2020,5,31,8,1445,2,25.1,.28
2020,5,31,9,3944,32,111,1.01
2020,5,31,10,366,5,37.6,.587
2020,5,31,11,466,4,66,.688
2020,5,31,12,2450,4,11.4,.142
2020,5,31,13,2019,46,19,.296
2020,5,31,15,17,0,1.2,0
2020,5,31,16,82,0,4.59,.024
2020,5,31,17,5426,58,42.8,.611
2020,5,31,18,2134,9,31.7,.335
2020,5,31,19,537,6,17,.367
2020,5,31,20,211,2,7.24,.0539
2020,5,31,21,441,0,9.87,.134
2020,5,31,22,2791,6,60,.31
2020,5,31,23,89,0,6.62,.117
2020,5,31,24,2532,23,41.9,.603
2020,5,31,25,6846,78,99.3,.982
2020,5,31,26,5491,28,55,.376
2020,5,31,27,1050,14,18.6,.436
2020,5,31,28,734,11,24.7,.523
2020,5,31,29,784,2,12.8,.221
2020,5,31,30,17,0,1.59,.0134
2020,5,31,31,178,1,9.2,.185
2020,5,31,32,419,2,13.6,.116
2020,5,31,33,245,3,18,.378
2020,5,31,34,11698,64,132,.909
2020,5,31,35,356,5,17,.266
2020,5,31,36,29699,87,153,.48
2020,5,31,37,911,8,8.69,.191
2020,5,31,38,64,1,8.4,.206
2020,5,31,39,2155,6,18.4,.227
2020,5,31,40,334,0,8.44,.083
2020,5,31,41,153,0,3.63,.0169
2020,5,31,42,5555,18,43.4,.458
2020,5,31,44,718,7,67.8,1.48
2020,5,31,45,494,7,9.59,.164
2020,5,31,46,62,0,7.01,.194
2020,5,31,47,360,0,5.27,.0586
2020,5,31,48,1683,7,5.8,.0739
2020,5,31,49,113,1,3.52,.0713
2020,5,31,50,55,0,8.81,.0229
2020,5,31,51,1374,5,16.1,.341
2020,5,31,53,1126,0,14.8,.107
2020,5,31,54,75,0,4.18,.0239
2020,5,31,55,594,6,10.2,.206
2020,5,31,56,16,0,2.76,.0987
2020,6,1,1,646,16,13.2,.233
2020,6,1,2,8,0,1.09,0
2020,6,1,4,918,12,12.6,.22
2020,6,1,5,133,0,4.41,.0757
2020,6,1,6,4287,45,10.8,.173
2020,6,1,8,1458,13,25.3,.31
2020,6,1,9,3964,20,111,.89
2020,6,1,10,368,2,37.8,.528
2020,6,1,11,468,2,66.3,.567
2020,6,1,12,2459,9,11.4,.138
2020,6,1,13,2057,38,19.4,.319
2020,6,1,15,17,0,1.2,0
2020,6,1,16,83,1,4.64,.032
2020,6,1,17,5458,32,43.1,.616
2020,6,1,18,2142,8,31.8,.335
2020,6,1,19,558,21,17.7,.444
2020,6,1,20,217,6,7.45,.0785
2020,6,1,21,445,4,9.96,.134
2020,6,1,22,2801,10,60.3,.341
2020,6,1,23,89,0,6.62,.117
2020,6,1,24,2552,20,42.2,.591
2020,6,1,25,7035,189,102,1.28
2020,6,1,26,5525,34,55.3,.408
2020,6,1,27,1060,10,18.8,.431
2020,6,1,28,739,5,24.8,.499
2020,6,1,29,786,2,12.8,.214
2020,6,1,30,17,0,1.59,.0134
2020,6,1,31,183,5,9.46,.207
2020,6,1,32,420,1,13.6,.111
2020,6,1,33,245,0,18,.368
2020,6,1,34,11721,23,132,.928
2020,6,1,35,362,6,17.3,.286
2020,6,1,36,29766,67,153,.461
2020,6,1,37,923,12,8.8,.195
2020,6,1,38,64,0,8.4,.187
2020,6,1,39,2206,51,18.9,.268
2020,6,1,40,334,0,8.44,.0758
2020,6,1,41,154,1,3.65,.0203
2020,6,1,42,5574,19,43.5,.463
2020,6,1,44,720,2,68,1.51
2020,6,1,45,500,6,9.71,.166
2020,6,1,46,62,0,7.01,.194
2020,6,1,47,361,1,5.29,.0565
2020,6,1,48,1695,12,5.85,.0783
2020,6,1,49,113,0,3.52,.0668
2020,6,1,50,55,0,8.81,.0229
2020,6,1,51,1391,17,16.3,.308
2020,6,1,53,1133,7,14.9,.107
2020,6,1,54,76,1,4.24,.0239
2020,6,1,55,597,3,10.3,.204
2020,6,1,56,17,1,2.94,.123
2020,6,2,1,653,7,13.3,.213
2020,6,2,2,8,0,1.09,0
2020,6,2,4,943,25,13,.267
2020,6,2,5,136,3,4.51,.0805
2020,6,2,6,4360,73,11,.181
2020,6,2,8,1474,16,25.6,.303
2020,6,2,9,3972,8,111,.813
2020,6,2,10,373,5,38.3,.557
2020,6,2,11,470,2,66.6,.607
2020,6,2,12,2529,70,11.8,.18
2020,6,2,13,2070,13,19.5,.273
2020,6,2,15,17,0,1.2,0
2020,6,2,16,83,0,4.64,.016
2020,6,2,17,5567,109,43.9,.684
2020,6,2,18,2197,55,32.6,.41
2020,6,2,19,564,6,17.9,.38
2020,6,2,20,227,10,7.79,.113
2020,6,2,21,451,6,10.1,.141
2020,6,2,22,2835,34,61,.412
2020,6,2,23,94,5,6.99,.159
2020,6,2,24,2597,45,43,.624
2020,6,2,25,7085,50,103,1.27
2020,6,2,26,5562,37,55.7,.423
2020,6,2,27,1082,22,19.2,.441
2020,6,2,28,767,28,25.8,.552
2020,6,2,29,797,11,13,.23
2020,6,2,30,17,0,1.59,0
2020,6,2,31,187,4,9.67,.199
2020,6,2,32,420,0,13.6,.111
2020,6,2,33,256,11,18.8,.441
2020,6,2,34,11770,49,133,.931
2020,6,2,35,367,5,17.5,.286
2020,6,2,36,29847,81,153,.445
2020,6,2,37,950,27,9.06,.219
2020,6,2,38,68,4,8.92,.262
2020,6,2,39,2258,52,19.3,.313
2020,6,2,40,339,5,8.57,.0758
2020,6,2,41,157,3,3.72,.0305
2020,6,2,42,5670,96,44.3,.552
2020,6,2,44,732,12,69.1,1.32
2020,6,2,45,501,1,9.73,.153
2020,6,2,46,62,0,7.01,.194
2020,6,2,47,378,17,5.54,.0816
2020,6,2,48,1732,37,5.97,.0887
2020,6,2,49,113,0,3.52,.0535
2020,6,2,50,55,0,8.81,.0229
2020,6,2,51,1406,15,16.5,.286
2020,6,2,53,1139,6,15,.09
2020,6,2,54,78,2,4.35,.0319
2020,6,2,55,610,13,10.5,.228
2020,6,2,56,17,0,2.94,.0987
2020,6,3,1,653,0,13.3,.204
2020,6,3,2,8,0,1.09,0
2020,6,3,4,983,40,13.5,.298
2020,6,3,5,142,6,4.71,.104
2020,6,3,6,4422,62,11.2,.167
2020,6,3,8,1494,20,25.9,.251
2020,6,3,9,3989,17,112,.745
2020,6,3,10,375,2,38.5,.455
2020,6,3,11,473,3,67,.567
2020,6,3,12,2565,36,11.9,.164
2020,6,3,13,2092,22,19.7,.253
2020,6,3,15,17,0,1.2,0
2020,6,3,16,83,0,4.64,.00799
2020,6,3,17,5665,98,44.7,.617
2020,6,3,18,2207,10,32.8,.376
2020,6,3,19,574,10,18.2,.353
2020,6,3,20,227,0,7.79,.0981
2020,6,3,21,458,7,10.3,.122
2020,6,3,22,2870,35,61.7,.455
2020,6,3,23,95,1,7.07,.149
2020,6,3,24,2641,44,43.7,.588
2020,6,3,25,7152,67,104,1.25
2020,6,3,26,5579,17,55.9,.35
2020,6,3,27,1097,15,19.5,.393
2020,6,3,28,782,15,26.3,.538
2020,6,3,29,801,4,13.1,.223
2020,6,3,30,17,0,1.59,0
2020,6,3,31,189,2,9.77,.155
2020,6,3,32,429,9,13.9,.125
2020,6,3,33,265,9,19.5,.441
2020,6,3,34,11880,110,134,.87
2020,6,3,35,375,8,17.9,.313
2020,6,3,36,29918,71,154,.425
2020,6,3,37,971,21,9.26,.196
2020,6,3,38,69,1,9.05,.187
2020,6,3,39,2299,41,19.7,.312
2020,6,3,40,341,2,8.62,.0686
2020,6,3,41,159,2,3.77,.0373
2020,6,3,42,5742,72,44.9,.504
2020,6,3,44,742,10,70,1.17
2020,6,3,45,518,17,10.1,.144
2020,6,3,46,62,0,7.01,.129
2020,6,3,47,386,8,5.65,.069
2020,6,3,48,1766,34,6.09,.0828
2020,6,3,49,117,4,3.65,.0535
2020,6,3,50,55,0,8.81,.0229
2020,6,3,51,1427,21,16.7,.246
2020,6,3,53,1145,6,15,.0732
2020,6,3,54,78,0,4.35,.0319
2020,6,3,55,618,8,10.6,.194
2020,6,3,56,17,0,2.94,.0741
2020,6,4,1,653,0,13.3,.181
2020,6,4,2,8,0,1.09,0
2020,6,4,4,1000,17,13.7,.281
2020,6,4,5,151,9,5,.123
2020,6,4,6,4484,62,11.3,.16
2020,6,4,8,1512,18,26.3,.223
2020,6,4,9,4007,18,112,.725
2020,6,4,10,386,11,39.6,.601
2020,6,4,11,475,2,67.3,.445
2020,6,4,12,2606,41,12.1,.162
2020,6,4,13,2116,24,19.9,.234
2020,6,4,15,17,0,1.2,0
2020,6,4,16,83,0,4.64,.00799
2020,6,4,17,5772,107,45.5,.617
2020,6,4,18,2231,24,33.1,.346
2020,6,4,19,590,16,18.7,.362
2020,6,4,20,230,3,7.89,.103
2020,6,4,21,469,11,10.5,.144
2020,6,4,22,2883,13,62,.439
2020,6,4,23,95,0,7.07,.117
2020,6,4,24,2668,27,44.1,.567
2020,6,4,25,7201,49,104,1.16
2020,6,4,26,5604,25,56.1,.332
2020,6,4,27,1126,29,20,.377
2020,6,4,28,794,12,26.7,.485
2020,6,4,29,806,5,13.1,.212
2020,6,4,30,17,0,1.59,0
2020,6,4,31,193,4,9.98,.17
2020,6,4,32,429,0,13.9,.0881
2020,6,4,33,273,8,20.1,.431
2020,6,4,34,11970,90,135,.915
2020,6,4,35,383,8,18.3,.327
2020,6,4,36,30011,93,154,.421
2020,6,4,37,993,22,9.47,.183
2020,6,4,38,69,0,9.05,.169
2020,6,4,39,2339,40,20,.295
2020,6,4,40,344,3,8.69,.065
2020,6,4,41,159,0,3.77,.0271
2020,6,4,42,5862,120,45.8,.519
2020,6,4,44,756,14,71.4,1.07
2020,6,4,45,525,7,10.2,.153
2020,6,4,46,64,2,7.23,.161
2020,6,4,47,401,15,5.87,.103
2020,6,4,48,1793,27,6.18,.0862
2020,6,4,49,117,0,3.65,.049
2020,6,4,50,55,0,8.81,0
2020,6,4,51,1444,17,16.9,.179
2020,6,4,53,1150,5,15.1,.0638
2020,6,4,54,79,1,4.41,.0399
2020,6,4,55,627,9,10.8,.189
2020,6,4,56,17,0,2.94,.0494
2020,6,5,1,676,23,13.8,.192
2020,6,5,2,8,0,1.09,0
2020,6,5,4,1016,16,14,.257
2020,6,5,5,152,1,5.04,.0947
2020,6,5,6,4550,66,11.5,.147
2020,6,5,8,1524,12,26.5,.216
2020,6,5,9,4038,31,113,.681
2020,6,5,10,388,2,39.8,.469
2020,6,5,11,479,4,67.9,.385
2020,6,5,12,2659,53,12.4,.164
2020,6,5,13,2143,27,20.2,.256
2020,6,5,15,17,0,1.2,0
2020,6,5,16,83,0,4.64,.00799
2020,6,5,17,5834,62,46,.593
2020,6,5,18,2258,27,33.5,.314
2020,6,5,19,597,7,18.9,.326
2020,6,5,20,233,3,8,.118
2020,6,5,21,476,7,10.7,.134
2020,6,5,22,2912,29,62.6,.449
2020,6,5,23,98,3,7.29,.138
2020,6,5,24,2702,34,44.7,.558
2020,6,5,25,7235,34,105,1.07
2020,6,5,26,5854,250,58.6,.641
2020,6,5,27,1159,33,20.6,.388
2020,6,5,28,803,9,27,.446
2020,6,5,29,816,10,13.3,.177
2020,6,5,30,18,1,1.68,.0134
2020,6,5,31,193,0,9.98,.118
2020,6,5,32,436,7,14.2,.0974
2020,6,5,33,278,5,20.4,.42
2020,6,5,34,12049,79,136,.833
2020,6,5,35,387,4,18.5,.293
2020,6,5,36,30066,55,155,.39
2020,6,5,37,1001,8,9.54,.154
2020,6,5,38,74,5,9.71,.225
2020,6,5,39,2355,16,20.1,.274
2020,6,5,40,345,1,8.72,.0578
2020,6,5,41,161,2,3.82,.0339
2020,6,5,42,5952,90,46.5,.541
2020,6,5,44,772,16,72.9,1.07
2020,6,5,45,538,13,10.4,.153
2020,6,5,46,65,1,7.35,.0969
2020,6,5,47,405,4,5.93,.103
2020,6,5,48,1821,28,6.28,.0867
2020,6,5,49,120,3,3.74,.0579
2020,6,5,50,55,0,8.81,0
2020,6,5,51,1452,8,17,.159
2020,6,5,53,1160,10,15.2,.075
2020,6,5,54,84,5,4.69,.0797
2020,6,5,55,634,7,10.9,.159
2020,6,5,56,17,0,2.94,.0494
2020,6,6,1,689,13,14.1,.207
2020,6,6,2,8,0,1.09,0
2020,6,6,4,1046,30,14.4,.281
2020,6,6,5,154,2,5.1,.0994
2020,6,6,6,4626,76,11.7,.149
2020,6,6,8,1527,3,26.5,.208
2020,6,6,9,4055,17,114,.573
2020,6,6,10,390,2,40.1,.425
2020,6,6,11,483,4,68.4,.425
2020,6,6,12,2687,28,12.5,.16
2020,6,6,13,2147,4,20.2,.234
2020,6,6,15,17,0,1.2,0
2020,6,6,16,83,0,4.64,.00799
2020,6,6,17,5898,64,46.5,.598
2020,6,6,18,2292,34,34,.354
2020,6,6,19,602,5,19.1,.321
2020,6,6,20,234,1,8.03,.123
2020,6,6,21,480,4,10.7,.125
2020,6,6,22,2925,13,62.9,.43
2020,6,6,23,98,0,7.29,.0956
2020,6,6,24,2740,38,45.3,.546
2020,6,6,25,7289,54,106,1.08
2020,6,6,26,5894,40,59,.617
2020,6,6,27,1181,22,20.9,.367
2020,6,6,28,811,8,27.2,.422
2020,6,6,29,823,7,13.4,.0954
2020,6,6,30,18,0,1.68,.0134
2020,6,6,31,196,3,10.1,.14
2020,6,6,32,437,1,14.2,.0928
2020,6,6,33,283,5,20.8,.431
2020,6,6,34,12106,57,136,.759
2020,6,6,35,392,5,18.7,.279
2020,6,6,36,30123,57,155,.375
2020,6,6,37,1020,19,9.73,.159
2020,6,6,38,75,1,9.84,.225
2020,6,6,39,2370,15,20.3,.27
2020,6,6,40,347,2,8.77,.0469
2020,6,6,41,163,2,3.86,.0339
2020,6,6,42,5986,34,46.8,.501
2020,6,6,44,772,0,72.9,.823
2020,6,6,45,545,7,10.6,.161
2020,6,6,46,65,0,7.35,.0484
2020,6,6,47,413,8,6.05,.111
2020,6,6,48,1840,19,6.35,.0808
2020,6,6,49,121,1,3.77,.0401
2020,6,6,50,55,0,8.81,0
2020,6,6,51,1459,7,17.1,.151
2020,6,6,53,1163,3,15.3,.0694
2020,6,6,54,84,0,4.69,.0717
2020,6,6,55,646,12,11.1,.142
2020,6,6,56,17,0,2.94,.0247
2020,6,7,1,692,3,14.1,.181
2020,6,7,2,8,0,1.09,0
2020,6,7,4,1048,2,14.4,.279
2020,6,7,5,154,0,5.1,.0994
2020,6,7,6,4653,27,11.8,.149
2020,6,7,8,1527,0,26.5,.203
2020,6,7,9,4071,16,114,.509
2020,6,7,10,398,8,40.9,.469
2020,6,7,11,489,6,69.3,.466
2020,6,7,12,2699,12,12.6,.166
2020,6,7,13,2148,1,20.2,.174
2020,6,7,15,17,0,1.2,0
2020,6,7,16,83,0,4.64,.00799
2020,6,7,17,5939,41,46.9,.578
2020,6,7,18,2303,11,34.2,.359
2020,6,7,19,606,4,19.2,.312
2020,6,7,20,234,0,8.03,.113
2020,6,7,21,481,1,10.8,.128
2020,6,7,22,2936,11,63.2,.446
2020,6,7,23,99,1,7.36,.106
2020,6,7,24,2749,9,45.5,.513
2020,6,7,25,7316,27,106,.974
2020,6,7,26,5898,4,59.1,.582
2020,6,7,27,1197,16,21.2,.372
2020,6,7,28,817,6,27.5,.398
2020,6,7,29,823,0,13.4,.0908
2020,6,7,30,18,0,1.68,.0134
2020,6,7,31,196,0,10.1,.133
2020,6,7,32,438,1,14.2,.0881
2020,6,7,33,286,3,21,.431
2020,6,7,34,12176,70,137,.769
2020,6,7,35,396,4,18.9,.273
2020,6,7,36,30183,60,155,.355
2020,6,7,37,1024,4,9.76,.154
2020,6,7,38,75,0,9.84,.206
2020,6,7,39,2377,7,20.3,.271
2020,6,7,40,348,1,8.79,.0505
2020,6,7,41,164,1,3.89,.0373
2020,6,7,42,5997,11,46.8,.493
2020,6,7,44,772,0,72.9,.728
2020,6,7,45,546,1,10.6,.144
2020,6,7,46,65,0,7.35,.0484
2020,6,7,47,414,1,6.06,.113
2020,6,7,48,1846,6,6.37,.0803
2020,6,7,49,121,0,3.77,.0356
2020,6,7,50,55,0,8.81,0
2020,6,7,51,1471,12,17.2,.162
2020,6,7,53,1163,0,15.3,.0694
2020,6,7,54,84,0,4.69,.0717
2020,6,7,55,648,2,11.1,.132
2020,6,7,56,17,0,2.94,.0247
