year,month,day,statefips,new_case_count,new_death_count,case_count,death_count,vaccine_count,fullvaccine_count,new_vaccine_count,new_fullvaccine_count,new_test_count,test_count,new_case_rate,case_rate,new_death_rate,death_rate,new_test_rate,test_rate,new_vaccine_rate,vaccine_rate,new_fullvaccine_rate,fullvaccine_rate
2021,1,27,16,518,11,159809,1680,.,.,.,.,1984,589294,29,8943,.632,94,111,32976,.,.,.,.
2021,1,27,17,4381,95,1103341,20690,.,.,.,.,92685,15384789,34.6,8707,.75,163,731,121409,.,.,.,.
2021,1,27,18,2699,45,613406,9718,.,.,.,.,40711,6724474,40.1,9112,.671,144,605,99885,.,.,.,.
2021,1,27,19,1047,15,313275,4482,.,.,.,.,2659,1234153,33.2,9929,.48,142,84.3,39117,.,.,.,.
2021,1,27,20,1317,19,270769,3619,.,.,.,.,4867,1141855,45.2,9294,.657,124,167,39194,.,.,.,.
2021,1,27,21,2721,38,349376,3694,.,.,.,.,13407,3508041,60.9,7820,.847,82.7,300,78521,.,.,.,.
2021,1,27,22,2548,44,384230,8553,.,.,.,.,28937,4820139,54.8,8265,.937,184,622,103686,.,.,.,.
2021,1,27,23,458,5,36862,547,.,.,.,.,9769,1294096,34.1,2742,.34,40.7,727,96272,.,.,.,.
2021,1,27,24,2025,44,341133,6870,.,.,.,.,39714,6710335,33.5,5643,.725,114,657,110994,.,.,.,.
2021,1,27,25,4066,68,499019,14113,.,.,.,.,93681,12938927,59,7240,.985,205,1359,187725,.,.,.,.
2021,1,27,26,2035,78,596163,15144,.,.,.,.,41432,9200878,20.4,5969,.778,152,415,92130,.,.,.,.
2021,1,27,27,1118,21,454556,6144,.,.,.,.,26582,6036547,19.8,8060,.367,109,471,107038,.,.,.,.
2021,1,27,28,1692,40,263992,5779,.,.,.,.,7174,1536552,56.9,8870,1.34,194,241,51629,.,.,.,.
2021,1,27,29,1987,36,487814,6988,.,.,.,.,16194,4043894,32.4,7948,.582,114,264,65889,.,.,.,.
2021,1,27,30,324,15,91681,1149,.,.,.,.,5728,911719,30.3,8578,1.44,107,536,85305,.,.,.,.
2021,1,27,31,599,11,188290,1976,.,.,.,.,15528,2013492,31,9734,.546,102,803,104088,.,.,.,.
2021,1,27,32,1259,39,270704,4027,.,.,.,.,11839,2416500,40.9,8789,1.25,131,384,78454,.,.,.,.
2021,1,27,33,589,8,62094,984,.,.,.,.,7849,1203042,43.3,4567,.588,72.4,577,88478,.,.,.,.
2021,1,27,34,5057,81,661734,20976,.,.,.,.,49027,9097853,56.9,7450,.912,236,552,102428,.,.,.,.
2021,1,27,35,745,27,169054,3132,.,.,.,.,12321,2239915,35.5,8062,1.29,149,588,106824,.,.,.,.
2021,1,27,36,12752,184,1334196,41894,.,.,.,.,227110,30492308,65.5,6858,.944,215,1167,156744,.,.,.,.
2021,1,27,37,5969,99,717601,8692,.,.,.,.,49827,7984217,56.9,6842,.943,82.9,475,76127,.,.,.,.
2021,1,27,38,134,5,96812,1434,.,.,.,.,3127,1324889,17.6,12704,.6,188,410,173856,.,.,.,.
2021,1,27,39,5122,75,863958,10723,.,.,.,.,42343,8765681,43.8,7391,.638,91.7,362,74990,.,.,.,.
2021,1,27,40,2679,43,371809,3263,.,.,.,.,14462,3065081,67.7,9396,1.09,82.5,365,77460,.,.,.,.
2021,1,27,41,703,14,138084,1890,.,.,.,.,16834,3049202,16.7,3274,.322,44.8,399,72295,.,.,.,.
2021,1,27,42,5027,177,809288,20605,.,.,.,.,51278,8857252,39.3,6322,1.38,161,401,69187,.,.,.,.
2021,1,27,44,733,11,110736,2099,.,.,.,.,19605,2400738,69.2,10453,1.04,198,1851,226621,.,.,.,.
2021,1,27,45,3913,49,416873,6515,.,.,.,.,35502,3976265,76,8097,.957,127,690,77228,.,.,.,.
2021,1,27,46,221,10,107056,1701,.,.,.,.,1647,640001,24.9,12101,1.16,192,186,72344,.,.,.,.
2021,1,27,47,2935,108,693964,8858,.,.,.,.,22109,6173118,43,10162,1.58,130,324,90393,.,.,.,.
2021,1,27,48,17447,342,2255405,35041,.,.,.,.,108824,16527976,60.2,7778,1.18,121,375,57001,.,.,.,.
2021,1,27,49,1758,15,335930,1590,.,.,.,.,10343,2528097,54.8,10478,.455,49.6,323,78856,.,.,.,.
2021,1,27,50,130,1,11016,170,.,.,.,.,6335,845914,20.8,1765,.16,27.3,1015,135565,.,.,.,.
2021,1,27,51,4709,52,473565,6083,.,.,.,.,30517,5015080,55.2,5548,.614,71.3,358,58755,.,.,.,.
2021,1,27,53,1588,39,305081,4205,.,.,.,.,25899,4370179,20.9,4006,.512,55.2,340,57390,.,.,.,.
2021,1,27,54,871,17,115269,1893,.,.,.,.,11846,1835269,48.6,6432,.933,106,661,102406,.,.,.,.
2021,1,27,55,1783,39,581025,6198,.,.,.,.,26941,5980955,30.6,9979,.662,106,463,102723,.,.,.,.
2021,1,27,56,178,7,50867,575,.,.,.,.,7032,585084,30.7,8789,1.14,99.4,1215,101093,.,.,.,.
2021,1,28,1,2885,137,443920,6839,.,.,.,.,8345,2091865,58.8,9054,2.8,139,170,42663,.,.,.,.
2021,1,28,2,177,1,53061,250,.,.,.,.,6983,1457633,24.3,7253,.156,34.2,955,199254,.,.,.,.
2021,1,28,4,6104,150,728551,12383,.,.,.,.,47714,6417835,83.9,10009,2.06,170,656,88173,.,.,.,.
2021,1,28,5,1662,41,285736,4655,.,.,.,.,11234,2358952,55.1,9468,1.36,154,372,78168,.,.,.,.
2021,1,28,6,22351,546,3209338,37777,.,.,.,.,279697,40629208,56.6,8122,1.38,95.6,708,102827,.,.,.,.
2021,1,28,8,1679,21,389507,5605,.,.,.,.,28938,5264286,29.1,6764,.365,97.3,502,91414,.,.,.,.
2021,1,28,9,1853,35,242583,6900,.,.,.,.,33981,5388129,52,6804,.986,194,953,151128,.,.,.,.
2021,1,28,10,567,7,74962,1052,.,.,.,.,7835,1183286,58.3,7698,.704,108,805,121517,.,.,.,.
2021,1,28,11,217,5,35498,882,.,.,.,.,5607,1054319,30.8,5030,.769,125,794,149390,.,.,.,.
2021,1,28,12,10530,185,1658087,25493,.,.,.,.,78412,16505515,49,7720,.862,119,365,76849,.,.,.,.
2021,1,28,13,6950,131,849057,12987,.,.,.,.,37945,6235159,65.5,7997,1.24,122,357,58726,.,.,.,.
2021,1,28,15,114,11,25168,363,.,.,.,.,4550,945246,8.04,1778,.787,25.6,321,66761,.,.,.,.
2021,1,28,16,495,9,160304,1690,.,.,.,.,2010,591304,27.7,8970,.528,94.6,112,33088,.,.,.,.
2021,1,28,17,4285,93,1107625,20783,.,.,.,.,92840,15477629,33.8,8741,.734,164,733,122142,.,.,.,.
2021,1,28,18,2584,41,615991,9759,.,.,.,.,40636,6765110,38.4,9150,.607,145,604,100489,.,.,.,.
2021,1,28,19,955,12,314230,4495,.,.,.,.,2553,1236706,30.3,9960,.394,142,80.9,39197,.,.,.,.
2021,1,28,20,1289,20,272058,3640,.,.,.,.,4867,1146723,44.2,9338,.701,125,167,39361,.,.,.,.
2021,1,28,21,2662,40,352038,3734,.,.,.,.,14258,3522299,59.6,7880,.892,83.6,319,78840,.,.,.,.
2021,1,28,22,2370,43,386600,8596,.,.,.,.,27128,4847267,51,8316,.925,185,584,104269,.,.,.,.
2021,1,28,23,402,4,37264,552,.,.,.,.,9051,1303147,29.9,2772,.329,41,673,96945,.,.,.,.
2021,1,28,24,2029,43,343161,6913,.,.,.,.,40993,6751328,33.6,5676,.714,114,678,111672,.,.,.,.
2021,1,28,25,3993,63,503013,14176,.,.,.,.,94429,13033356,57.9,7298,.916,206,1370,189095,.,.,.,.
2021,1,28,26,1987,67,598151,15211,.,.,.,.,40839,9241717,19.9,5989,.674,152,409,92539,.,.,.,.
2021,1,28,27,1124,18,455681,6162,.,.,.,.,27582,6064129,19.9,8080,.327,109,489,107527,.,.,.,.
2021,1,28,28,1623,40,265614,5818,.,.,.,.,7105,1543657,54.5,8925,1.33,195,239,51868,.,.,.,.
2021,1,28,29,1951,33,489765,7021,.,.,.,.,16198,4060093,31.8,7980,.54,114,264,66153,.,.,.,.
2021,1,28,30,325,16,92007,1165,.,.,.,.,6308,918027,30.4,8609,1.48,109,590,85895,.,.,.,.
2021,1,28,31,588,9,188878,1985,.,.,.,.,14010,2027502,30.4,9764,.473,103,724,104813,.,.,.,.
2021,1,28,32,1212,39,271916,4066,.,.,.,.,10629,2427129,39.3,8828,1.27,132,345,78799,.,.,.,.
2021,1,28,33,566,9,62661,993,.,.,.,.,7898,1210941,41.6,4608,.63,73,581,89059,.,.,.,.
2021,1,28,34,5014,77,666747,21053,.,.,.,.,54881,9152734,56.4,7507,.87,237,618,103046,.,.,.,.
2021,1,28,35,699,26,169753,3158,.,.,.,.,12441,2252356,33.4,8096,1.24,151,593,107417,.,.,.,.
2021,1,28,36,12734,184,1346930,42078,.,.,.,.,230838,30723146,65.5,6924,.948,216,1187,157931,.,.,.,.
2021,1,28,37,6092,100,723693,8792,.,.,.,.,50683,8034900,58.1,6900,.956,83.8,483,76610,.,.,.,.
2021,1,28,38,134,3,96946,1437,.,.,.,.,3071,1327960,17.6,12722,.375,189,403,174259,.,.,.,.
2021,1,28,39,4859,70,868817,10793,.,.,.,.,42651,8808332,41.6,7433,.596,92.3,365,75355,.,.,.,.
2021,1,28,40,2626,40,374435,3303,.,.,.,.,16466,3081547,66.4,9463,1.02,83.5,416,77876,.,.,.,.
2021,1,28,41,687,14,138771,1903,.,.,.,.,17070,3066272,16.3,3290,.325,45.1,405,72699,.,.,.,.
2021,1,28,42,5095,175,814382,20780,.,.,.,.,50952,8908204,39.8,6361,1.36,162,398,69585,.,.,.,.
2021,1,28,44,710,10,111445,2109,.,.,.,.,19050,2419788,67,10520,.917,199,1798,228420,.,.,.,.
2021,1,28,45,3811,76,420684,6591,.,.,.,.,33847,4010112,74,8171,1.47,128,657,77886,.,.,.,.
2021,1,28,46,199,13,107256,1714,.,.,.,.,1534,641535,22.5,12124,1.45,194,173,72518,.,.,.,.
2021,1,28,47,2775,104,696740,8962,.,.,.,.,20865,6193984,40.6,10202,1.52,131,306,90699,.,.,.,.
2021,1,28,48,17166,337,2272572,35378,.,.,.,.,106681,16634658,59.2,7838,1.16,122,368,57369,.,.,.,.
2021,1,28,49,1711,10,337641,1600,.,.,.,.,10821,2538918,53.4,10532,.321,49.9,338,79194,.,.,.,.
2021,1,28,50,135,1,11150,171,.,.,.,.,6866,852779,21.6,1787,.0916,27.4,1100,136666,.,.,.,.
2021,1,28,51,4867,53,478432,6136,.,.,.,.,31911,5046990,57,5605,.616,71.9,374,59129,.,.,.,.
2021,1,28,53,1660,28,306742,4233,.,.,.,.,24701,4394880,21.8,4028,.37,55.6,324,57714,.,.,.,.
2021,1,28,54,849,19,116118,1912,.,.,.,.,11707,1846976,47.4,6479,1.07,107,653,103059,.,.,.,.
2021,1,28,55,1699,35,582724,6234,.,.,.,.,27944,6008899,29.2,10008,.608,107,480,103203,.,.,.,.
2021,1,28,56,144,7,51011,582,.,.,.,.,7359,592443,24.8,8814,1.14,101,1272,102364,.,.,.,.
2021,1,29,1,2785,154,446705,6993,.,.,.,.,8708,2100573,56.8,9110,3.15,143,178,42841,.,.,.,.
2021,1,29,2,162,1,53222,251,.,.,.,.,7258,1464892,22.1,7275,.156,34.4,992,200246,.,.,.,.
2021,1,29,4,5788,148,734339,12530,.,.,.,.,45721,6463556,79.5,10089,2.03,172,628,88801,.,.,.,.
2021,1,29,5,1597,40,287333,4695,.,.,.,.,11467,2370419,52.9,9521,1.33,156,380,78548,.,.,.,.
2021,1,29,6,21595,552,3230934,38329,.,.,.,.,278795,40908004,54.7,8177,1.4,97,706,103533,.,.,.,.
2021,1,29,8,1517,21,391024,5626,.,.,.,.,29761,5294047,26.3,6790,.362,97.7,517,91931,.,.,.,.
2021,1,29,9,1744,32,244327,6932,.,.,.,.,32130,5420259,48.9,6853,.91,194,901,152029,.,.,.,.
2021,1,29,10,529,7,75490,1059,.,.,.,.,7772,1191058,54.3,7752,.748,109,798,122315,.,.,.,.
2021,1,29,11,216,6,35713,888,.,.,.,.,5789,1060108,30.5,5060,.81,126,820,150210,.,.,.,.
2021,1,29,12,10138,178,1668225,25670,.,.,.,.,74733,16580248,47.2,7767,.827,120,348,77197,.,.,.,.
2021,1,29,13,6642,129,855698,13116,.,.,.,.,36639,6271798,62.6,8059,1.22,124,345,59071,.,.,.,.
2021,1,29,15,111,11,25278,374,.,.,.,.,5994,951240,7.83,1785,.757,26.4,423,67184,.,.,.,.
2021,1,29,16,497,8,160801,1698,.,.,.,.,2040,593344,27.8,8998,.464,95,114,33202,.,.,.,.
2021,1,29,17,3891,87,1111516,20870,.,.,.,.,90729,15568358,30.7,8772,.69,165,716,122858,.,.,.,.
2021,1,29,18,2462,40,618452,9799,.,.,.,.,39529,6804640,36.6,9186,.601,146,587,101076,.,.,.,.
2021,1,29,19,856,14,315086,4509,.,.,.,.,2536,1239242,27.1,9987,.448,143,80.4,39278,.,.,.,.
2021,1,29,20,1145,26,273203,3665,.,.,.,.,4473,1151196,39.3,9378,.888,126,154,39515,.,.,.,.
2021,1,29,21,2508,41,354546,3774,.,.,.,.,13233,3535532,56.1,7936,.908,84.5,296,79136,.,.,.,.
2021,1,29,22,2432,45,389032,8642,.,.,.,.,26871,4874139,52.3,8368,.977,186,578,104847,.,.,.,.
2021,1,29,23,363,4,37627,556,.,.,.,.,9447,1312595,27,2799,.319,41.4,703,97648,.,.,.,.
2021,1,29,24,1954,41,345115,6953,.,.,.,.,41106,6792434,32.3,5708,.671,115,680,112352,.,.,.,.
2021,1,29,25,3686,65,506699,14242,.,.,.,.,91633,13124990,53.5,7351,.947,207,1329,190424,.,.,.,.
2021,1,29,26,1916,66,600067,15277,.,.,.,.,41973,9283690,19.2,6009,.659,153,420,92959,.,.,.,.
2021,1,29,27,1068,19,456749,6181,.,.,.,.,28020,6092149,18.9,8099,.345,110,497,108024,.,.,.,.
2021,1,29,28,1642,39,267257,5857,.,.,.,.,7124,1550781,55.2,8980,1.3,197,239,52107,.,.,.,.
2021,1,29,29,1924,33,491689,7054,.,.,.,.,16565,4076658,31.3,8011,.535,115,270,66423,.,.,.,.
2021,1,29,30,311,17,92318,1182,.,.,.,.,6089,924116,29.1,8638,1.63,111,570,86465,.,.,.,.
2021,1,29,31,459,9,189337,1994,.,.,.,.,12351,2039853,23.7,9788,.443,103,638,105451,.,.,.,.
2021,1,29,32,1166,37,273082,4103,.,.,.,.,10506,2437635,37.9,8866,1.2,133,341,79140,.,.,.,.
2021,1,29,33,555,9,63216,1002,.,.,.,.,7989,1218930,40.8,4649,.683,73.7,588,89646,.,.,.,.
2021,1,29,34,5269,73,672016,21126,.,.,.,.,55924,9208658,59.3,7566,.817,238,630,103676,.,.,.,.
2021,1,29,35,724,24,170477,3182,.,.,.,.,13197,2265553,34.5,8130,1.17,152,629,108047,.,.,.,.
2021,1,29,36,12343,185,1359273,42263,.,.,.,.,231198,30954344,63.5,6987,.951,217,1188,159119,.,.,.,.
2021,1,29,37,5768,100,729460,8893,.,.,.,.,50731,8085631,55,6955,.956,84.8,484,77093,.,.,.,.
2021,1,29,38,127,2,97074,1439,.,.,.,.,3100,1331060,16.7,12738,.3,189,407,174666,.,.,.,.
2021,1,29,39,4944,68,873761,10861,.,.,.,.,42893,8851224,42.3,7475,.579,92.9,367,75722,.,.,.,.
2021,1,29,40,2604,41,377039,3344,.,.,.,.,16691,3098237,65.8,9528,1.03,84.5,422,78298,.,.,.,.
2021,1,29,41,699,12,139469,1915,.,.,.,.,15764,3082036,16.6,3307,.278,45.4,374,73073,.,.,.,.
2021,1,29,42,5706,172,820088,20952,.,.,.,.,50774,8958978,44.6,6406,1.34,164,397,69981,.,.,.,.
2021,1,29,44,672,10,112117,2119,.,.,.,.,19163,2438951,63.4,10583,.957,200,1809,230228,.,.,.,.
2021,1,29,45,3778,77,424462,6668,.,.,.,.,35321,4045433,73.4,8244,1.49,130,686,78572,.,.,.,.
2021,1,29,46,177,12,107433,1726,.,.,.,.,1538,643072,20,12144,1.36,195,174,72692,.,.,.,.
2021,1,29,47,2848,97,699588,9059,.,.,.,.,21352,6215335,41.7,10244,1.42,133,313,91012,.,.,.,.
2021,1,29,48,17231,330,2289802,35707,.,.,.,.,107551,16742208,59.4,7897,1.14,123,371,57740,.,.,.,.
2021,1,29,49,1549,12,339190,1612,.,.,.,.,10834,2549752,48.3,10580,.379,50.3,338,79532,.,.,.,.
2021,1,29,50,128,0,11279,171,.,.,.,.,6766,859546,20.6,1808,.0687,27.4,1084,137750,.,.,.,.
2021,1,29,51,4880,54,483312,6190,.,.,.,.,33102,5080093,57.2,5662,.631,72.5,388,59517,.,.,.,.
2021,1,29,53,1641,27,308383,4260,.,.,.,.,24238,4419118,21.5,4050,.356,55.9,318,58033,.,.,.,.
2021,1,29,54,836,21,116954,1934,.,.,.,.,11264,1858240,46.6,6526,1.2,108,629,103688,.,.,.,.
2021,1,29,55,1628,36,584352,6270,.,.,.,.,26689,6035588,28,10036,.621,108,458,103661,.,.,.,.
2021,1,29,56,158,4,51169,585,.,.,.,.,8731,601174,27.3,8841,.617,101,1509,103873,.,.,.,.
2021,1,30,1,2306,130,449010,7123,.,.,.,.,6974,2107547,47,9158,2.65,145,142,42983,.,.,.,.
2021,1,30,2,147,0,53370,252,.,.,.,.,7053,1471945,20.1,7295,.0586,34.4,964,201210,.,.,.,.
2021,1,30,4,5491,134,739830,12665,.,.,.,.,45641,6509197,75.4,10164,1.85,174,627,89428,.,.,.,.
2021,1,30,5,1627,39,288961,4734,.,.,.,.,11668,2382087,53.9,9575,1.3,157,387,78934,.,.,.,.
2021,1,30,6,20816,554,3251750,38883,.,.,.,.,287191,41195196,52.7,8230,1.4,98.4,727,104259,.,.,.,.
2021,1,30,8,1384,19,392408,5645,.,.,.,.,29271,5323317,24,6814,.335,98,508,92439,.,.,.,.
2021,1,30,9,1744,32,246071,6965,.,.,.,.,29299,5449559,48.9,6902,.91,195,822,152850,.,.,.,.
2021,1,30,10,519,6,76010,1066,.,.,.,.,7598,1198656,53.3,7806,.66,109,780,123095,.,.,.,.
2021,1,30,11,226,6,35940,893,.,.,.,.,7071,1067179,32.1,5092,.789,127,1002,151212,.,.,.,.
2021,1,30,12,10525,171,1678750,25841,.,.,.,.,78430,16658678,49,7816,.796,120,365,77563,.,.,.,.
2021,1,30,13,6240,135,861939,13250,.,.,.,.,35796,6307594,58.8,8118,1.27,125,337,59408,.,.,.,.
2021,1,30,15,108,10,25387,384,.,.,.,.,6637,957876,7.65,1793,.716,27.1,469,67653,.,.,.,.
2021,1,30,16,479,8,161281,1706,.,.,.,.,1974,595318,26.8,9025,.456,95.5,110,33313,.,.,.,.
2021,1,30,17,3630,81,1115146,20952,.,.,.,.,90390,15658747,28.6,8800,.64,165,713,123571,.,.,.,.
2021,1,30,18,2353,39,620805,9838,.,.,.,.,39276,6843915,34.9,9221,.581,146,583,101659,.,.,.,.
2021,1,30,19,926,24,316012,4532,.,.,.,.,2684,1241926,29.4,10016,.747,144,85.1,39363,.,.,.,.
2021,1,30,20,1145,26,274348,3691,.,.,.,.,4473,1155669,39.3,9417,.888,127,154,39669,.,.,.,.
2021,1,30,21,2425,44,356972,3819,.,.,.,.,12451,3547983,54.3,7990,.991,85.5,279,79415,.,.,.,.
2021,1,30,22,2432,45,391463,8687,.,.,.,.,26871,4901010,52.3,8421,.977,187,578,105425,.,.,.,.
2021,1,30,23,367,7,37994,563,.,.,.,.,10273,1322868,27.3,2826,.489,41.9,764,98412,.,.,.,.
2021,1,30,24,1917,39,347032,6992,.,.,.,.,41238,6833673,31.7,5740,.638,116,682,113034,.,.,.,.
2021,1,30,25,3610,67,510308,14308,.,.,.,.,96055,13221044,52.4,7404,.968,208,1394,191818,.,.,.,.
2021,1,30,26,1881,49,601948,15326,.,.,.,.,40417,9324107,18.8,6027,.495,153,405,93364,.,.,.,.
2021,1,30,27,1002,18,457751,6199,.,.,.,.,26596,6118745,17.8,8117,.314,110,472,108495,.,.,.,.
2021,1,30,28,1595,38,268852,5895,.,.,.,.,7077,1557858,53.6,9034,1.28,198,238,52345,.,.,.,.
2021,1,30,29,1840,32,493529,7086,.,.,.,.,15988,4092646,30,8041,.526,115,261,66683,.,.,.,.
2021,1,30,30,335,13,92653,1195,.,.,.,.,6284,930400,31.3,8669,1.22,112,588,87053,.,.,.,.
2021,1,30,31,514,8,189850,2002,.,.,.,.,13218,2053071,26.5,9814,.436,104,683,106134,.,.,.,.
2021,1,30,32,1088,36,274171,4139,.,.,.,.,9924,2447558,35.3,8901,1.16,134,322,79462,.,.,.,.
2021,1,30,33,541,9,63757,1011,.,.,.,.,8136,1227066,39.8,4689,.641,74.4,598,90245,.,.,.,.
2021,1,30,34,5001,74,677017,21200,.,.,.,.,50068,9258726,56.3,7622,.838,239,564,104239,.,.,.,.
2021,1,30,35,709,21,171186,3203,.,.,.,.,13728,2279281,33.8,8164,1.02,153,655,108701,.,.,.,.
2021,1,30,36,12198,186,1371471,42449,.,.,.,.,232233,31186576,62.7,7050,.956,218,1194,160313,.,.,.,.
2021,1,30,37,4950,85,734410,8977,.,.,.,.,50683,8136314,47.2,7002,.806,85.6,483,77577,.,.,.,.
2021,1,30,38,120,2,97194,1441,.,.,.,.,2914,1333975,15.8,12754,.206,189,382,175048,.,.,.,.
2021,1,30,39,4706,63,878467,10924,.,.,.,.,42084,8893308,40.3,7515,.543,93.5,360,76082,.,.,.,.
2021,1,30,40,2349,39,379388,3383,.,.,.,.,17295,3115533,59.4,9588,.986,85.5,437,78735,.,.,.,.
2021,1,30,41,688,13,140157,1928,.,.,.,.,16994,3099030,16.3,3323,.305,45.7,403,73476,.,.,.,.
2021,1,30,42,5607,162,825695,21113,.,.,.,.,50751,9009728,43.8,6450,1.26,165,396,70378,.,.,.,.
2021,1,30,44,672,10,112789,2129,.,.,.,.,18827,2457777,63.4,10647,.957,201,1777,232006,.,.,.,.
2021,1,30,45,3714,76,428175,6744,.,.,.,.,34878,4080311,72.1,8316,1.48,131,677,79249,.,.,.,.
2021,1,30,46,158,11,107591,1737,.,.,.,.,1502,644574,17.9,12162,1.28,196,170,72861,.,.,.,.
2021,1,30,47,2671,107,702259,9166,.,.,.,.,19467,6234802,39.1,10283,1.56,134,285,91297,.,.,.,.
2021,1,30,48,17207,320,2307009,36027,.,.,.,.,122488,16864696,59.3,7956,1.1,124,422,58162,.,.,.,.
2021,1,30,49,1506,12,340696,1624,.,.,.,.,11348,2561100,47,10627,.365,50.7,354,79886,.,.,.,.
2021,1,30,50,132,0,11411,172,.,.,.,.,6918,866464,21.1,1829,.0687,27.5,1109,138859,.,.,.,.
2021,1,30,51,4795,53,488107,6242,.,.,.,.,33181,5113273,56.2,5719,.619,73.1,389,59906,.,.,.,.
2021,1,30,53,1620,27,310003,4287,.,.,.,.,24920,4444038,21.3,4071,.349,56.3,327,58360,.,.,.,.
2021,1,30,54,798,20,117753,1954,.,.,.,.,11705,1869946,44.5,6570,1.14,109,653,104341,.,.,.,.
2021,1,30,55,1571,35,585922,6305,.,.,.,.,26797,6062385,27,10063,.604,108,460,104121,.,.,.,.
2021,1,30,56,160,4,51329,589,.,.,.,.,8731,609905,27.7,8869,.617,102,1509,105382,.,.,.,.
2021,1,31,1,2638,147,451649,7270,.,.,.,.,7736,2115283,53.8,9211,3,148,158,43141,.,.,.,.
2021,1,31,2,143,0,53513,252,.,.,.,.,6694,1478638,19.6,7315,.0586,34.5,915,202125,.,.,.,.
2021,1,31,4,5143,126,744973,12791,.,.,.,.,44790,6553988,70.7,10235,1.73,176,615,90043,.,.,.,.
2021,1,31,5,1600,37,290561,4772,.,.,.,.,12021,2394108,53,9628,1.24,158,398,79333,.,.,.,.
2021,1,31,6,19718,544,3271468,39427,.,.,.,.,284758,41479952,49.9,8280,1.38,99.8,721,104980,.,.,.,.
2021,1,31,8,1311,18,393719,5663,.,.,.,.,29306,5352623,22.8,6837,.305,98.3,509,92948,.,.,.,.
2021,1,31,9,1744,32,247815,6997,.,.,.,.,26910,5476468,48.9,6951,.91,196,755,153605,.,.,.,.
2021,1,31,10,499,7,76509,1073,.,.,.,.,7720,1206376,51.3,7857,.719,110,793,123888,.,.,.,.
2021,1,31,11,224,6,36164,899,.,.,.,.,7359,1074538,31.8,5124,.83,127,1043,152255,.,.,.,.
2021,1,31,12,10275,169,1689025,26010,.,.,.,.,81833,16740511,47.8,7864,.789,121,381,77944,.,.,.,.
2021,1,31,13,6064,134,868003,13385,.,.,.,.,34841,6342435,57.1,8175,1.26,126,328,59736,.,.,.,.
2021,1,31,15,99,10,25486,394,.,.,.,.,6453,964329,6.99,1800,.686,27.8,456,68109,.,.,.,.
2021,1,31,16,454,8,161735,1714,.,.,.,.,1927,597244,25.4,9050,.448,95.9,108,33420,.,.,.,.
2021,1,31,17,3471,80,1118618,21032,.,.,.,.,89923,15748670,27.4,8828,.634,166,710,124281,.,.,.,.
2021,1,31,18,2239,37,623044,9875,.,.,.,.,39455,6883370,33.3,9255,.547,147,586,102245,.,.,.,.
2021,1,31,19,895,59,316908,4592,.,.,.,.,2661,1244587,28.4,10044,1.87,146,84.3,39447,.,.,.,.
2021,1,31,20,1146,26,275494,3717,.,.,.,.,4473,1160142,39.3,9456,.888,128,154,39822,.,.,.,.
2021,1,31,21,2523,41,359495,3860,.,.,.,.,12451,3560434,56.5,8047,.927,86.4,279,79693,.,.,.,.
2021,1,31,22,2395,42,393858,8729,.,.,.,.,27411,4928421,51.5,8472,.903,188,590,106015,.,.,.,.
2021,1,31,23,389,7,38383,569,.,.,.,.,9788,1332656,29,2855,.489,42.3,728,99140,.,.,.,.
2021,1,31,24,1855,37,348887,7029,.,.,.,.,41379,6875051,30.7,5771,.619,116,684,113718,.,.,.,.
2021,1,31,25,3427,63,513735,14372,.,.,.,.,94996,13316041,49.7,7454,.92,209,1378,193196,.,.,.,.
2021,1,31,26,1886,49,603834,15376,.,.,.,.,40417,9364525,18.9,6046,.495,154,405,93768,.,.,.,.
2021,1,31,27,974,15,458725,6214,.,.,.,.,26345,6145090,17.3,8134,.266,110,467,108963,.,.,.,.
2021,1,31,28,1540,39,270392,5934,.,.,.,.,7022,1564880,51.8,9085,1.31,199,236,52581,.,.,.,.
2021,1,31,29,1699,31,495228,7117,.,.,.,.,15058,4107704,27.7,8069,.512,116,245,66929,.,.,.,.
2021,1,31,30,328,12,92981,1207,.,.,.,.,6080,936480,30.7,8700,1.1,113,569,87622,.,.,.,.
2021,1,31,31,503,8,190353,2011,.,.,.,.,11244,2064315,26,9840,.436,104,581,106716,.,.,.,.
2021,1,31,32,1060,35,275230,4174,.,.,.,.,9859,2457418,34.4,8936,1.13,135,320,79782,.,.,.,.
2021,1,31,33,480,10,64237,1021,.,.,.,.,8162,1235228,35.3,4724,.735,75.1,600,90845,.,.,.,.
2021,1,31,34,4860,76,681877,21276,.,.,.,.,49927,9308652,54.7,7677,.857,240,562,104801,.,.,.,.
2021,1,31,35,694,20,171880,3223,.,.,.,.,14050,2293330,33.1,8197,.94,154,670,109371,.,.,.,.
2021,1,31,36,12030,184,1383502,42634,.,.,.,.,231248,31417824,61.8,7112,.947,219,1189,161502,.,.,.,.
2021,1,31,37,5600,92,740010,9069,.,.,.,.,50819,8187132,53.4,7056,.874,86.5,485,78061,.,.,.,.
2021,1,31,38,116,2,97310,1442,.,.,.,.,2873,1336847,15.2,12769,.206,189,377,175425,.,.,.,.
2021,1,31,39,4496,67,882963,10991,.,.,.,.,42314,8935622,38.5,7554,.571,94,362,76444,.,.,.,.
2021,1,31,40,2340,38,381728,3421,.,.,.,.,17287,3132820,59.1,9647,.968,86.5,437,79172,.,.,.,.
